stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,preferred
2420:1,2420,Toronto Northbound @ Campbell,,44.101583,-79.125598,,,0,,,1,2
2421:1,2421,Toronto Northbound @ Poplar,,44.106913,-79.123332,,,0,,,1,2
2422:1,2422,Toronto Northbound @ Brock Street (North side stop),,44.109303,-79.122461,,,0,,,1,2
2425:1,2425,Toronto Southbound @ Peel,,44.105762,-79.124135,,,0,,,1,2
2426:1,2426,Toronto Southbound @ Mill,,44.104382,-79.124941,,,0,,,1,2
2427:1,2427,Toronto Southbound @ Campbell,,44.102555,-79.125703,,,0,,,2,2
2428:1,2428,Reach Eastbound @ East,,44.104907,-79.113612,,,0,,,1,2
2429:1,2429,Reach Eastbound @ Hamilton,,44.104684,-79.111752,,,0,,,1,2
2430:1,2430,Reach Eastbound @ Testa,,44.104464,-79.109229,,,0,,,1,2
2431:1,2431,Reach Northbound @ Coral Creek,,44.104497,-79.108006,,,0,,,1,2
2433:1,2433,Franklin Northbound @ Parkside,,44.106913,-79.115832,,,0,,,1,2
2434:1,2434,Franklin Northbound @ Brock Street,,44.109968,-79.117222,,,0,,,2,2
2436:1,2436,Toronto Southbound @ Elgin Park,,44.09739900000001,-79.128533,,,0,,,1,2
2437:1,2437,Toronto Northbound @ Mill,,44.10394500000001,-79.12506,,,0,,,1,2
2438:1,2438,Toronto Southbound @ Brock Street (South side stop),,44.107718,-79.123036,,,0,,,1,2
2441:1,2441,Franklin Southbound @ Brock Street,,44.10972000000001,-79.11723499999998,,,0,,,1,2
2442:1,2442,Southbound @ 72 Franklin,,44.107774,-79.116345,,,0,,,1,2
2443:1,2443,Brock Street Westbound @ Main Street,,44.109472,-79.12032499999998,,,0,,,1,2
2444:1,2444,Reach Westbound @ Marsh Hill (Epsom),,44.093705,-79.035732,,,0,,,2,2
2445:1,2445,Reach Eastbound @ Marsh Hill (Epsom),,44.093585,-79.035966,,,0,,,2,2
2446:1,2446,Reach Eastbound @ Reach Industrial Park,,44.104969,-78.985241,,,0,,,2,2
2447:1,2447,Reach Westbound @ Reach Industrial Park,,44.105095,-78.98500799999998,,,0,,,2,2
2448:1,2448,Reach Eastbound @ North Port,,44.106497,-78.978346,,,0,,,2,2
2449:1,2449,Reach Westbound @ North Port,,44.106635,-78.977997,,,0,,,2,2
2450:1,2450,Reach Eastbound @ Sherrington,,44.110073,-78.961905,,,0,,,1,2
2451:1,2451,Reach Westbound @ Sherrington,,44.110199,-78.961945,,,0,,,2,2
2452:1,2452,Reach Eastbound @ Old Simcoe,,44.11102600000001,-78.957515,,,0,,,2,2
2453:1,2453,Reach Eastbound @ Simcoe,,44.1122,-78.951756,,,0,,,1,2
2454:1,2454,Reach Westbound @ Simcoe,,44.112316,-78.951684,,,0,,,2,2
2455:1,2455,Reach Westbound @ Old Simcoe,,44.111107,-78.957656,,,0,,,2,2
2456:1,2456,Simcoe Northbound @ Steepleview (Columbus),,43.979501,-78.91001199999998,,,0,,,2,2
2457:1,2457,Simcoe Northbound @ Columbus Road (Columbus),,43.982318,-78.911266,,,0,,,2,2
2458:1,2458,Simcoe Southbound @ Columbus Road (Columbus),,43.982203,-78.911351,,,0,,,2,2
2459:1,2459,Simcoe Southbound @ Westview (Columbus),,43.979472,-78.910124,,,0,,,2,2
245:1,245,Anderson Southbound @ Kilbride,,43.917513,-78.937106,,,0,,,1,2
2462:1,2462,Simcoe Northbound @ Raglan Road (Raglan),,44.017775,-78.925672,,,0,,,2,2
2463:1,2463,Simcoe Northbound @ Snow Ridge,,44.024868,-78.924563,,,0,,,2,2
2464:1,2464,Simcoe Southbound @ Snow Ridge,,44.024706,-78.92478199999998,,,0,,,2,2
2465:1,2465,Simcoe Southbound @ Raglan Road (Raglan),,44.018378,-78.925944,,,0,,,2,2
2466:1,2466,Simcoe Northbound @ Shirley (Shirley Road Commuter Parking),,44.04992,-78.923906,,,0,,,2,2
2467:1,2467,Simcoe Southbound @ Shirley (Shirley Road Commuter Parking),,44.049755,-78.924116,,,0,,,2,2
246:1,246,Anderson Southbound @ Darren,,43.915405,-78.936222,,,0,,,2,2
2473:1,2473,King Westbound @ Old Simcoe,,44.08405984,-78.95354168,,,0,,,2,2
2474:1,2474,Old Simcoe Northbound @ Barber,,44.086597,-78.954981,,,0,,,2,2
2475:1,2475,Old Simcoe Northbound @ Jeffrey,,44.089871,-78.955184,,,0,,,1,2
2476:1,2476,Old Simcoe Southbound @ Jeffrey,,44.090628,-78.955344,,,0,,,2,2
2477:1,2477,Old Simcoe Southbound @ Barber,,44.086558,-78.95506899999998,,,0,,,2,2
2478:1,2478,King Eastbound @ Old Simcoe,,44.083946,-78.953711,,,0,,,1,2
2491:1,2491,Curts Eastbound @ Port Perry Terminal,,44.10227900000001,-78.938356,,,0,,,1,1
2500:1,2500,Simcoe Southbound @ Kellett,,44.110346,-78.950117,,,0,,,1,2
2501:1,2501,Simcoe Southbound @ Balsam,,44.107337,-78.94889,,,0,,,1,2
2503:1,2503,Scugog  Westbound @ Simcoe,,44.099916,-78.945102,,,0,,,2,2
2504:1,2504,Scugog Westbound @ Arrow,,44.099451,-78.947519,,,0,,,2,2
2505:1,2505,Scugog Westbound @ Ottawa,,44.09877,-78.950789,,,0,,,1,2
2506:1,2506,Scugog Westbound @ Old Simcoe,,44.097862,-78.955178,,,0,,,2,2
2507:1,2507,Highway 7A Southbound @ Scugog Line 6,,44.096353,-78.960274,,,0,,,2,2
2508:1,2508,Highway 7A Northbound @ Scugog,,44.095613,-78.960992,,,0,,,2,2
2509:1,2509,Scugog Eastbound @ Old Simcoe,,44.09774800000001,-78.955305,,,0,,,2,2
2510:1,2510,Scugog Eastbound @ Ottawa,,44.098585,-78.951258,,,0,,,2,2
2511:1,2511,Scugog Eastbound @ Arrow,,44.09931000000001,-78.947712,,,0,,,2,2
2512:1,2512,Scugog Eastbound @ Simcoe,,44.099892,-78.944804,,,0,,,2,2
2514:1,2514,Simcoe Northbound @ Balsam,,44.107457,-78.948792,,,0,,,2,2
2515:1,2515,Simcoe Northbound @ Beech,,44.110223,-78.95,,,0,,,2,2
2516:1,2516,Old Simcoe Southbound @ Scugog Street,,44.096969,-78.95578399999998,,,0,,,2,2
2517:1,2517,Old Simcoe Southbound @ Victoria,,44.093814,-78.955567,,,0,,,2,2
2549:1,2549,Pickering Station,,43.831147,-79.084237,,,0,,,1,1
255:1,255,Anderson Southbound @ Manning,,43.89454,-78.927052,,,0,,,1,2
2569:1,2569,Ajax Station,,43.847679,-79.041346,,,0,,,1,1
256:1,256,Anderson Southbound @ Maplewood,,43.892471,-78.926119,,,0,,,1,2
2574:1,2574,Fairall Eastbound @ Westney (West side stop),,43.846447,-79.039484,,,0,,,1,2
2576:1,2576,Whitby Station,,43.865496,-78.93794,,,0,,,1,1
257:1,257,Anderson Southbound @ Bradley,,43.890386,-78.925223,,,0,,,1,2
2585:1,2585,Oshawa Station,,43.87066200000001,-78.886365,,,0,,,1,2
258:1,258,Anderson Southbound @ Crawforth,,43.886829,-78.923657,,,0,,,1,2
2595:1,2595,Oshawa Centre Terminal,,43.88916900000001,-78.877279,,,0,,,1,2
259:1,259,Anderson Southbound @ Dundas,,43.8851472,-78.9229176,,,0,,,2,2
2603:1,2603,King Eastbound @ Centre,,43.89714,-78.86528199999998,,,0,,,2,1
2604:1,2604,Gibb Westbound @ Centre,,43.89014370000001,-78.8622203,,,0,,,1,2
260:1,260,Consumers Eastbound @ Paisley,,43.867601,-78.93573499999998,,,0,,,2,2
261:1,261,Eastbound @ 187 Consumers,,43.867911,-78.93228,,,0,,,1,2
262:1,262,Westbound @ 1716 Victoria,,43.86729177,-78.900295,,,0,,,1,1
265:1,265,Wentworth Westbound @ Boundary (West side stop),,43.86166688,-78.88778,,,0,,,2,2
266:1,266,Wentworth Westbound @ Forbes,,43.860563,-78.89276099999998,,,0,,,2,2
267:1,267,Wentworth Westbound @ Scotia,,43.859508,-78.897536,,,0,,,2,2
268:1,268,Wentworth Westbound @ Thickson,,43.859031,-78.899876,,,0,,,2,2
269:1,269,Thickson Northbound @ Tricont,,43.86266,-78.902289,,,0,,,2,2
2704:1,2704,Taunton Westbound @ Coronation,,43.908291,-78.987629,,,0,,,2,1
2705:1,2705,Taunton Eastbound @ Coronation,,43.908217,-78.986958,,,0,,,2,1
2707:1,2707,Taunton Westbound @ Baycliff,,43.910014,-78.980509,,,0,,,2,1
2708:1,2708,Taunton Westbound @ Gillett,,43.89974380000001,-79.0239972,,,0,,,2,2
2709:1,2709,Bloor Eastbound @ Ritson,,43.882318,-78.846976,,,0,,,2,2
270:1,270,Thickson Northbound @ Victoria,,43.865547,-78.903392,,,0,,,2,2
2712:1,2712,Simcoe Northbound @ Conlin,,43.947746,-78.895601,,,0,,,1,2
2713:1,2713,Taunton Westbound @ Fallingbrook,,43.91836021000001,-78.944325,,,0,,,1,2
2718:1,2718,Bayly Eastbound @ Boone,,43.847742,-79.001192,,,0,,,1,2
2729:1,2729,Taunton Eastbound @ Harwood,,43.895089,-79.042882,,,0,,,1,2
272:1,272,Thickson Northbound @ Burns,,43.877058,-78.908542,,,0,,,2,2
2730:1,2730,Taunton Westbound @ Harwood,,43.8952726,-79.0431068,,,0,,,2,2
2733:1,2733,Simcoe Northbound @ Greenway,,44.09167138,-78.94143037,,,0,,,1,2
2734:1,2734,Simcoe Northbound @ Vanedward,,44.09453,-78.942667,,,0,,,1,2
2735:1,2735,Union Southbound @ Major,,44.094332,-78.947175,,,0,,,2,2
2737:1,2737,Union Southbound @ Robin Trail,,44.091129,-78.94855099999998,,,0,,,2,2
2739:1,2739,King Westbound @ Union,,44.08454,-78.95111799999998,,,0,,,2,2
2740:1,2740,Union Northbound @ Hurd,,44.085418,-78.9509,,,0,,,1,2
2741:1,2741,Union Northbound @ Josephine,,44.09017,-78.948845,,,0,,,1,2
2743:1,2743,Union Northbound @ Major,,44.094297,-78.947064,,,0,,,1,2
2744:1,2744,Simcoe Southbound @ Vanedward,,44.094828,-78.94307499999998,,,0,,,1,2
2745:1,2745,Simcoe Southbound @ Greenway,,44.09201925,-78.94179818,,,0,,,1,2
2749:1,2749,Northbound @ 15929 Simcoe St,,44.111357,-78.950491,,,0,,,1,2
274:1,274,Thickson Northbound @ Nichol,,43.88211600000001,-78.910842,,,0,,,2,2
2750:1,2750,Reach Westbound @ Carlan,,44.111917,-78.953783,,,0,,,2,2
2753:1,2753,Reach Eastbound @ Carlan,,44.111683,-78.954558,,,0,,,2,2
275:1,275,Northbound @ 35 Thickson,,43.884288,-78.911801,,,0,,,1,2
276:1,276,Thickson Northbound @ Dundas,,43.88712300000001,-78.912944,,,0,,,1,2
277:1,277,Thickson Northbound @ Crawforth,,43.88843361,-78.91350799999998,,,0,,,1,2
278:1,278,Thickson Northbound @ Pine Hills,,43.89153000000001,-78.914804,,,0,,,1,2
279:1,279,Thickson Northbound @ Dalton,,43.893721,-78.915756,,,0,,,1,2
281:1,281,Thickson Northbound @ Canadian Oaks,,43.899509,-78.918233,,,0,,,1,2
282:1,282,Thickson Northbound @ William Stephenson,,43.9018064,-78.91921739999998,,,0,,,1,2
283:1,283,Thickson Northbound @ Rossland,,43.903729,-78.92006499999998,,,0,,,1,2
28:1,28,Garden Southbound @ Kenneth Hobbs,,43.902996,-78.941649,,,0,,,1,2
290:1,290,Thickson Northbound @ Bach,,43.916314,-78.925599,,,0,,,1,2
292:1,292,THICKSON @ CATHEDRAL n ns,,43.919129,-78.9267847,,,0,,,2,2
293:1,293,Garrard Southbound @ Griffen,,43.92320500000001,-78.917972,,,0,,,1,2
294:1,294,Garrard Southbound @ Shore,,43.921498,-78.917227,,,0,,,1,2
295:1,295,Garrard Southbound @ Dryden,,43.917352,-78.91538799999998,,,0,,,1,2
296:1,296,Garrard Southbound @ Rolling Acres,,43.914403,-78.914092,,,0,,,1,2
297:1,297,Garrard Southbound @ Donald Wilson,,43.9121379,-78.9130924,,,0,,,1,2
298:1,298,Garrard Southbound @ Fencerow,,43.910044,-78.912156,,,0,,,1,2
29:1,29,Southbound @ 3088 Garden,,43.901353,-78.940938,,,0,,,1,2
3001:1,3001,Waterford Westbound @ Woodview,,43.820346,-79.144548,,,0,,,2,2
3004:1,3004,Waterford Eastbound @ Forestview,,43.820443,-79.140253,,,0,,,1,2
300:1,300,Garrard Southbound @ Rossland,,43.905952,-78.910619,,,0,,,1,2
302:1,302,Garrard Southbound @ Parkview,,43.90280914,-78.90922,,,0,,,1,2
3038:1,3038,Salem Southbound @ Thackery,,43.88831017,-79.026786,,,0,,,2,2
3039:1,3039,Salem Northbound @ Gillett,,43.888491,-79.026599,,,0,,,2,2
303:1,303,Garrard Southbound @ Gadsby,,43.899855,-78.907942,,,0,,,1,2
3041:1,3041,Salem Northbound @ Harper Hill,,43.88440700000001,-79.021938,,,0,,,2,2
3042:1,3042,Salem Southbound @ Rossland,,43.88210500000001,-79.019056,,,0,,,2,1
3043:1,3043,Salem Northbound @ Rossland,,43.881461,-79.018414,,,0,,,2,2
3044:1,3044,Williamson Eastbound @ Kirk,,43.893784,-79.026951,,,0,,,1,2
3045:1,3045,Williamson Westbound @ Sergeant,,43.894659,-79.026201,,,0,,,1,2
3048:1,3048,Pickering Beach Northbound @ Bayly,,43.846466,-79.005762,,,0,,,1,1
3049:1,3049,Salem Northbound @ Lord,,43.849311,-79.006791,,,0,,,2,2
304:1,304,Garrard Southbound @ Manning,,43.89760603,-78.906976,,,0,,,1,2
3052:1,3052,Salem Southbound @ Lord,,43.849663,-79.007221,,,0,,,2,2
3053:1,3053,Salem Southbound @ Bayly,,43.84686809732681,-79.00620876374902,,,0,,,2,1
3054:1,3054,Pickering Beach Southbound @ Michaelman,,43.84421074545585,-79.00602185445216,,,0,,,2,2
3055:1,3055,Pickering Beach Southbound @ Hickman,,43.842824,-79.00649,,,0,,,2,2
3056:1,3056,Pickering Beach Southbound @ Emperor,,43.840676,-79.006118,,,0,,,1,1
3057:1,3057,Pickering Beach Southbound @ Foord,,43.837128,-79.004638,,,0,,,2,2
3058:1,3058,Southbound @ 722 Pickering Beach,,43.834673,-79.003576,,,0,,,2,2
3059:1,3059,Pickering Beach Southbound @ Rollo,,43.831646,-79.00228199999998,,,0,,,1,1
3060:1,3060,Eastbound @ 509 Bayly,,43.8495633,-78.9927232,,,0,,,2,2
3061:1,3061,Bayly Eastbound @ Audley,,43.850332,-78.989176,,,0,,,1,1
3062:1,3062,Audley Southbound @ Keywood,,43.848222,-78.987917,,,0,,,2,2
3063:1,3063,Audley Southbound @ Sharplin,,43.84292,-78.986321,,,0,,,2,2
3064:1,3064,Audley Southbound @ Holloway,,43.836116,-78.986706,,,0,,,2,2
3066:1,3066,Audley Southbound @ Ashbury,,43.832312,-78.985326,,,0,,,1,2
3067:1,3067,Ashbury Westbound @ Shoal Point,,43.83294,-78.991383,,,0,,,2,2
30681,3068,Range Line Eastbound @ Poplar,,43.828856,-78.99938,,,0,,,2,2
3083:1,3083,Harwood Southbound @ Windebanks,,43.828548,-79.014208,,,0,,,2,2
3085:1,3085,Clover Ridge Eastbound @ Crawford,,43.8271,-79.00769,,,0,,,2,2
3086:1,3086,Clover Ridge Eastbound @ Clarke,,43.829813,-79.00429099999998,,,0,,,2,2
3089:1,3089,Dreyer Westbound @ Harwood,,43.83109300000001,-79.014244,,,0,,,2,2
309:1,309,Thickson Northbound @ Manning,,43.8948175,-78.91623869999998,,,0,,,1,2
30:1,30,Garden Southbound @ Rossland (Durham Region Headquarters),,43.898752,-78.93967,,,0,,,1,2
3105:1,3105,Victoria Eastbound @ Bayside Gate,,43.858814,-78.950286,,,0,,,2,2
3106:1,3106,Thickson Northbound @ Fieldnest,,43.911379,-78.92341399999998,,,0,,,1,2
3107:1,3107,Thickson Northbound @ Dryden,,43.913835,-78.924456,,,0,,,1,2
3109:1,3109,Ritson Southbound @ Bloor,,43.883063,-78.84632,,,0,,,2,2
310:1,310,Thickson Southbound @ Dalton,,43.893474,-78.915889,,,0,,,1,2
3110:1,3110,Ritson Southbound @ Conant,,43.87956,-78.844802,,,0,,,1,2
3111:1,3111,Ritson Southbound @ Wolfe,,43.877689,-78.844014,,,0,,,1,2
3113:1,3113,Colonel Sam Westbound @ Farewell,,43.87933000000001,-78.82801,,,0,,,2,2
3114:1,3114,Farewell Northbound @ Raleigh,,43.882025,-78.82937099999998,,,0,,,2,1
3115:1,3115,Southbound @ 206 Ritson,,43.9039406,-78.8557913,,,0,,,2,2
3116:1,3116,Northbound @ 205 Ritson,,43.904205,-78.855635,,,0,,,2,2
3117:1,3117,Ritson Southbound @ Bond,,43.901042,-78.854433,,,0,,,2,2
3118:1,3118,Ritson Northbound @ Richmond,,43.901499,-78.854417,,,0,,,2,2
311:1,311,Thickson Southbound @ Pine Hills,,43.89187877,-78.915149,,,0,,,1,2
3123:1,3123,Wilson Southbound @ Adelaide,,43.909548,-78.847296,,,0,,,2,2
3125:1,3125,Wilson Southbound @ Hillcroft,,43.91355036312938,-78.84907667343516,,,0,,,2,2
3126:1,3126,Wilson Northbound @ Hillcroft,,43.913236,-78.848778,,,0,,,1,2
3127:1,3127,Britannia Eastbound @ Steeplechase,,43.956275,-78.896619,,,0,,,1,2
3128:1,3128,Britannia Eastbound @ Bridle,,43.955878,-78.893451,,,0,,,2,2
312:1,312,Thickson Southbound @ Crawforth,,43.88874243,-78.91385,,,0,,,1,2
3132:1,3132,Conlin Eastbound @ Harmony,,43.95665300000001,-78.857426,,,0,,,2,2
3133:1,3133,Grandview Southbound @ Woodstream,,43.95607300000001,-78.846023,,,0,,,2,2
3134:1,3134,Grandview Southbound @ Salmers,,43.95001100000001,-78.843457,,,0,,,2,2
3135:1,3135,Grandview Northbound @ Salmers,,43.949878,-78.843025,,,0,,,2,2
3136:1,3136,Grandview Northbound @ Woodstream,,43.955852,-78.845803,,,0,,,2,2
3137:1,3137,Conlin Westbound @ Harmony,,43.956986,-78.856803,,,0,,,2,2
313:1,313,Thickson Southbound @ Dundas,,43.88721867000001,-78.913195,,,0,,,1,2
3149:1,3149,Liberty Northbound @ Wellington,,43.91361100000001,-78.681484,,,0,,,2,2
314:1,314,Southbound @ 44 Thickson,,43.884433,-78.912122,,,0,,,1,2
3150:1,3150,Liberty Northbound @ Concession,,43.917844,-78.683319,,,0,,,1,2
3151:1,3151,Concession Eastbound @ Trudeau,,43.91926500000001,-78.678888,,,0,,,1,2
3154:1,3154,Longworth Westbound @ Swindells,,43.93118,-78.685434,,,0,,,1,2
3155:1,3155,Liberty Northbound @ Freeland,,43.93182190000001,-78.6893809,,,0,,,1,2
315:1,315,Thickson Southbound @ Nichol,,43.882767,-78.911373,,,0,,,1,2
3161:1,3161,Mearns Northbound @ Concession,,43.921138,-78.673813,,,0,,,1,2
3163:1,3163,Green Northbound @ Highway 2 (North side stop),,43.909994,-78.712264,,,0,,,1,2
3165:1,3165,Green Southbound @ South Of Highway 2,,43.90821300000001,-78.711662,,,0,,,2,2
316:1,316,Thickson Southbound @ Long,,43.879377,-78.909859,,,0,,,1,2
3172:1,3172,Green Southbound @ Boswell,,43.905223,-78.710404,,,0,,,1,2
3173:1,3173,Longworth Westbound @ Liberty,,43.930322,-78.688411,,,0,,,1,2
3178:1,3178,Wilson Northbound @ Attersley,,43.925753,-78.854111,,,0,,,1,2
3179:1,3179,Wilson Southbound @ Attersley,,43.926015,-78.854372,,,0,,,1,2
317:1,317,Thickson Southbound @ Burns,,43.87764539,-78.908946,,,0,,,1,2
318:1,318,Thickson Southbound @ Tricont,,43.86262,-78.902447,,,0,,,2,2
319:1,319,Wentworth Eastbound @ Thickson,,43.858818,-78.899945,,,0,,,2,2
31:1,31,Garden Southbound @ Bassett,,43.896968,-78.938877,,,0,,,1,2
320:1,320,Wentworth Eastbound @ McEwen,,43.859341,-78.897457,,,0,,,2,2
321:1,321,Consumers Westbound @ Thickson,,43.8723866,-78.9078341,,,0,,,1,2
3224:1,3224,Franklin Northbound @ Reach,,44.10559400000001,-79.115221,,,0,,,1,2
3227:1,3227,Gibb Westbound @ Nassau,,43.889102,-78.866981,,,0,,,2,2
3228:1,3228,Gibb Eastbound @ Nassau,,43.888873,-78.8675047,,,0,,,2,2
322:1,322,Consumers Westbound @ Sunray,,43.870879,-78.91304599999998,,,0,,,1,2
3231:1,3231,Harwood Northbound @ Dreyer,,43.830787,-79.014381,,,0,,,2,1
323:1,323,Consumers Westbound @ Hopkins,,43.870194,-78.915887,,,0,,,2,2
3249:1,3249,Mearns Northbound @ Apple Blossom,,43.924495,-78.675239,,,0,,,1,2
324:1,324,Westbound @ 106 Consumers,,43.869763,-78.918451,,,0,,,2,2
3250:1,3250,Mearns Northbound @ Sprucewood,,43.928385,-78.676991,,,0,,,1,2
3251:1,3251,Longworth Westbound @ Rickaby,,43.93205600000001,-78.682305,,,0,,,1,2
3253:1,3253,Clover Ridge Eastbound @ Andrea,,43.82622,-79.012367,,,0,,,1,1
3262:1,3262,Dean Westbound @ Wilson,,43.887869,-78.83800599999998,,,0,,,2,2
3263:1,3263,Dean Northbound @ Sedan,,43.888306,-78.841289,,,0,,,2,2
3265:1,3265,Salem Northbound @ Achilles,,43.85314000000001,-79.009521,,,0,,,2,2
3266:1,3266,Salem Southbound @ Achilles,,43.85275219675408,-79.00961840932924,,,0,,,2,2
3269:1,3269,Ritson Northbound @ Beatrice (North stop),,43.930147,-78.866844,,,0,,,2,2
326:1,326,Consumers Westbound @ Cannon,,43.8689872,-78.9237719,,,0,,,1,2
3270:1,3270,Ritson Northbound @ Pentland,,43.93206,-78.867734,,,0,,,1,2
3271:1,3271,Ritson Northbound @ Taunton,,43.934727,-78.868826,,,0,,,1,1
3277:1,3277,Liberty Northbound @ Baseline,,43.901872,-78.676347,,,0,,,2,2
3278:1,3278,Liberty Northbound @ Southway,,43.9054,-78.677904,,,0,,,2,2
3279:1,3279,Prince Eastbound @ Simpson,,43.909304,-78.674384,,,0,,,1,2
327:1,327,Consumers Westbound @ Garden,,43.8682969,-78.9286565,,,0,,,1,2
328:1,328,Westbound @ 180 Consumers,,43.868088,-78.931766,,,0,,,1,2
3294:1,3294,Rossland Westbound @ Seggar,,43.87746400000001,-79.03796199999998,,,0,,,1,2
3295:1,3295,Rossland Eastbound @ Seggar,,43.877187,-79.038698,,,0,,,1,2
3296:1,3296,Rossland Westbound @ Harkins,,43.87213100000001,-79.058372,,,0,,,2,2
329:1,329,Consumers Westbound @ Paisley,,43.868016,-78.934571,,,0,,,1,2
3300:1,3300,Highway 7A Westbound @ SmartCentres Port Perry,,44.094684,-78.965222,,,0,,,2,2
3302:1,3302,Rossland Eastbound @ Woodcock,,43.878356,-79.0334,,,0,,,2,2
330:1,330,Consumers Eastbound @ Garden,,43.86800980000001,-78.929162,,,0,,,1,2
3314:1,3314,Rossland Eastbound @ Harwood,,43.8796476,-79.0275635,,,0,,,1,2
3315:1,3315,Rossland Westbound @ Harwood,,43.880023,-79.026765,,,0,,,1,2
3322:1,3322,Westney Southbound @ Kingston (South side stop),,43.8568676,-79.0418045,,,0,,,1,2
332:1,332,Consumers Eastbound @ Cannon,,43.868802,-78.924038,,,0,,,1,2
3339:1,3339,Simcoe Southbound @ Queen,,44.10364003,-78.94730861,,,0,,,2,2
3340:1,3340,Simcoe Northbound @ Queen,,44.10351827820833,-78.94709667801564,,,0,,,1,2
3341:1,3341,Wilson Northbound @ Terrace,,43.9226613,-78.852739,,,0,,,2,2
3342:1,3342,Wilson Southbound @ Terrace,,43.922588,-78.85286499999998,,,0,,,2,2
3343:1,3343,Wilson Northbound @ Tiffany,,43.929131,-78.8556,,,0,,,2,2
3344:1,3344,Wilson Southbound @ Tiffany,,43.92931,-78.855818,,,0,,,2,2
3346:1,3346,Green Northbound @ Highway 2 (South side stop),,43.9087386,-78.711744,,,0,,,2,2
3347:1,3347,Clarington Boulevard Southbound @ Stevens,,43.9129222,-78.7090942,,,0,,,1,2
334:1,334,Eastbound @ 107 Consumers,,43.86960100000001,-78.91860699999998,,,0,,,1,2
335:1,335,Consumers Eastbound @ Sunray,,43.87071339196998,-78.9128184418275,,,0,,,1,2
3366:1,3366,Britannia Westbound @ Kentucky Derby,,43.95470000000001,-78.905928,,,0,,,2,2
3367:1,3367,Brock Road Southbound @ Major Oaks,,43.85522000000001,-79.077861,,,0,,,2,1
3368:1,3368,Brock Road Southbound @ Dersan,,43.874489,-79.085714,,,0,,,1,1
337:1,337,Stellar Eastbound @ Thickson,,43.872706,-78.905592,,,0,,,1,2
339:1,339,Durham College Whitby Campus,,43.871161,-78.900059,,,0,,,2,2
3409:1,3409,Dryden Westbound @ Thickson,,43.9143679,-78.92400139999998,,,0,,,1,2
340:1,340,Westbound @ 946 Champlain,,43.873198,-78.889539,,,0,,,2,2
3410:1,3410,Thickson Southbound @ Winterberry,,43.908294,-78.922324,,,0,,,2,2
3411:1,3411,Thickson Southbound @ Rossland,,43.904494,-78.920688,,,0,,,1,2
3412:1,3412,Thickson Southbound @ William Stephenson,,43.901398,-78.91931099999998,,,0,,,2,2
3413:1,3413,Thickson Southbound @ Marta,,43.8994523,-78.9184387,,,0,,,2,2
3415:1,3415,Thickson Southbound @ Manning,,43.894635,-78.91639499999998,,,0,,,2,2
3416:1,3416,Garrard Northbound @ Dundas,,43.88915200000001,-78.903084,,,0,,,1,2
3417:1,3417,Garrard Southbound @ Dundas,,43.88901400000001,-78.903248,,,0,,,2,2
3419:1,3419,Garrard Southbound @ Burnage,,43.89232,-78.90464,,,0,,,2,2
3420:1,3420,Dryden Westbound @ Bakerville,,43.91571,-78.91904,,,0,,,2,2
3421:1,3421,Dryden Westbound @ Waller,,43.91489,-78.92186,,,0,,,2,2
3422:1,3422,Britannia Westbound @ Thoroughbred,,43.9557,-78.90185,,,0,,,2,2
3423:1,3423,Britannia Eastbound @ Thoroughbred,,43.9555,-78.90163,,,0,,,2,2
342:1,342,Stellar Westbound @ Thickson,,43.87293600000001,-78.905268,,,0,,,1,2
3430:1,3430,Rossland Eastbound @ Church,,43.8709498,-79.06307049999998,,,0,,,2,2
3431:1,3431,Rossland Eastbound @ Shell,,43.870787,-79.068303,,,0,,,2,2
3432:1,3432,Rossland Westbound @ Shell,,43.870936,-79.068386,,,0,,,2,2
3433:1,3433,Rossland Westbound @ Seagrave,,43.870129,-79.072756,,,0,,,2,2
3434:1,3434,Rossland Eastbound @ Stannardville,,43.869703,-79.073729,,,0,,,2,2
3435:1,3435,Rossland Eastbound @ Southcott,,43.868324,-79.079724,,,0,,,1,2
343:1,343,Kendalwood Northbound @ Sawdon,,43.88010220000001,-78.8990682,,,0,,,1,2
344:1,344,Kendalwood Northbound @ Broadview,,43.8818189,-78.8998565,,,0,,,1,2
345:1,345,Kendalwood Northbound @ Northview,,43.88518710000001,-78.9014091,,,0,,,1,2
346:1,346,Garrard Northbound @ Burnage,,43.892441,-78.904566,,,0,,,1,2
348:1,348,Garrard Northbound @ Manning,,43.896954,-78.906543,,,0,,,1,2
349:1,349,Garrard Northbound @ Forest,,43.899542,-78.907678,,,0,,,1,2
350:1,350,Garrard Northbound @ Westwood,,43.901785,-78.908666,,,0,,,1,2
3510:1,3510,Rossland Westbound @ Southcott,,43.868662,-79.079043,,,0,,,2,2
3515:1,3515,Altona Northbound @ Shadow,,43.832899,-79.143338,,,0,,,2,2
3516:1,3516,Altona Southbound @ Shadow,,43.83375,-79.143877,,,0,,,2,2
3517:1,3517,Harmony Northbound @ Greenhill,,43.95118200000001,-78.854544,,,0,,,2,2
3518:1,3518,Harmony Southbound @ Greenhill,,43.951873,-78.855046,,,0,,,2,2
352:1,352,Garrard Northbound @ Rossland,,43.906128,-78.910552,,,0,,,1,1
